days etime depth
7.0 10840.0 0.25
7.0 10845.0 0.25
7.0 10850.0 0.25
7.0 10855.0 0.25
7.0 10860.0 0.25
7.0 10865.0 0.24
7.0 10870.0 0.24
7.0 10875.0 0.24
7.0 10880.0 0.24
7.0 10885.0 0.24
7.0 10890.0 0.24
7.0 10895.0 0.24
7.0 10900.0 0.24
7.0 10905.0 0.24
7.0 10910.0 0.24
7.0 10915.0 0.24
7.0 10920.0 0.24
7.0 10925.0 0.24
7.0 10930.0 0.24
7.0 10935.0 0.24
7.0 10940.0 0.24
7.0 10945.0 0.24
7.0 10950.0 0.24
7.0 10955.0 0.24
7.0 10960.0 0.24
7.0 10965.0 0.24
7.0 10970.0 0.24
7.0 10975.0 0.24
7.0 10980.0 0.24
7.0 10985.0 0.24
7.0 10990.0 0.23
7.0 10995.0 0.23
7.0 11000.0 0.23
7.0 11005.0 0.23
7.0 11010.0 0.23
7.0 11015.0 0.23
7.0 11020.0 0.23
7.0 11025.0 0.23
7.0 11030.0 0.23
7.0 11035.0 0.23
7.0 11040.0 0.23
7.0 11045.0 0.23
7.0 11050.0 0.23
7.0 11055.0 0.23
7.0 11060.0 0.23
7.0 11065.0 0.23
7.0 11070.0 0.23
7.0 11075.0 0.23
7.0 11080.0 0.23
7.0 11085.0 0.23
7.0 11090.0 0.23
7.0 11095.0 0.23
7.0 11100.0 0.23
7.0 11105.0 0.23
7.0 11110.0 0.23
7.0 11115.0 0.23
7.0 11120.0 0.23
7.0 11125.0 0.22
7.0 11130.0 0.22
7.0 11135.0 0.22
7.0 11140.0 0.22
7.0 11145.0 0.22
7.0 11150.0 0.22
7.0 11155.0 0.22
7.0 11160.0 0.22
7.0 11165.0 0.22
7.0 11170.0 0.22
7.0 11175.0 0.22
7.0 11180.0 0.22
7.0 11185.0 0.22
7.0 11190.0 0.22
7.0 11195.0 0.22
7.0 11200.0 0.22
7.0 11205.0 0.22
7.0 11210.0 0.22
7.0 11215.0 0.22
7.0 11220.0 0.22
7.0 11225.0 0.22
7.0 11230.0 0.22
7.0 11235.0 0.22
7.0 11240.0 0.22
7.0 11245.0 0.22
7.0 11250.0 0.22
7.0 11255.0 0.22
7.0 11260.0 0.22
7.0 11265.0 0.22
7.0 11270.0 0.21
7.0 11275.0 0.21
7.0 11280.0 0.21
7.0 11285.0 0.21
7.0 11290.0 0.21
7.0 11295.0 0.21
7.0 11300.0 0.21
7.0 11305.0 0.21
7.0 11310.0 0.21
7.0 11315.0 0.21
7.0 11320.0 0.21
7.0 11325.0 0.21
7.0 11330.0 0.21
7.0 11335.0 0.21
7.0 11340.0 0.21
7.0 11345.0 0.21
7.0 11350.0 0.21
7.0 11355.0 0.21
7.0 11360.0 0.21
7.0 11365.0 0.21
7.0 11370.0 0.21
7.0 11375.0 0.21
7.0 11380.0 0.21
7.0 11385.0 0.21
7.0 11390.0 0.21
7.0 11395.0 0.21
7.0 11400.0 0.21
7.0 11405.0 0.21
7.0 11410.0 0.21
7.0 11415.0 0.21
7.0 11420.0 0.21
7.0 11425.0 0.21
7.0 11430.0 0.2
7.0 11435.0 0.2
7.0 11440.0 0.2
7.0 11445.0 0.2
7.0 11450.0 0.2
7.0 11455.0 0.2
7.0 11460.0 0.2
7.0 11465.0 0.2
7.0 11470.0 0.2
7.0 11475.0 0.2
7.0 11480.0 0.2
7.0 11485.0 0.2
7.0 11490.0 0.2
7.0 11495.0 0.2
7.0 11500.0 0.2
7.0 11505.0 0.2
7.0 11510.0 0.2
7.0 11515.0 0.2
8.0 11520.0 0.2
